"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
11,1.30509488011174,1.06144556992506,1.06175013156279,0.00144556992505684,0.00144556992505683,1.53956708492942e-17,0.000534854021299694,0.000534854021299694,1.0605348540213,0.00091071590375715,0.630004739287405,2.70273732175391,0.0448961522928422,0.0133523284024385,0.0380665507705808,0.00879372875516677,0.00492647767378354,0.029272822015414,0.81775822384614,1.0605348540213,1.06080009454468,0.000534854021299713,0.000800094544682217,1.27272727272727,1.30632707662943,2.15051454196983,2.15079136504882,2.37197300516078,2.40704004940801,2.17708105860817,2.06,2.59126315789474
12,1.28279575289404,1.0615453011576,1.06182186422227,0.00154530115760432,0.00154530115760434,-2.5804011705155e-17,0.000426673944488128,0.000426673944488128,1.06042667394449,0.00111862721311619,0.723889455211694,3.62173781072613,0.0459343254310762,0.0119257975902121,0.0381761981463515,0.0078542278197857,0.00514697225898136,0.0303219703265658,0.846672925794369,1.06042667394449,1.06066364060206,0.000426673944488032,0.00066364060205748,1.25,1.27750924115779,2.15983322400321,2.16008162326268,2.35855263157895,2.38738907296803,2.17708105860817,2.06,2.59126315789474
13,1.25518677102438,1.06109322224651,1.06133583918249,0.00109322224651431,0.00109322224651435,-3.51281503885303e-17,0.000344673715028158,0.000344673715028158,1.06034467371503,0.000748548531486155,0.684717617001361,3.17175983792382,0.0394586513633876,0.0107187330567898,0.0346135118823503,0.00705926548984788,0.00440182898616714,0.0275542463925025,0.831158394465087,1.06034467371503,1.06055770441135,0.00034467371502811,0.000557704411345838,1.23076923076923,1.25359222000758,2.16926157276604,2.16948586499697,2.34869535750593,2.37272484837803,2.17708105860817,2.06,2.59126315789474
14,1.23656980668945,1.06112224295704,1.06134155241171,0.00112224295704189,0.00112224295704202,-1.36609473733174e-16,0.000281345745294224,0.000281345745294224,1.06028134574529,0.000840897211747662,0.749300502597208,3.98883926916426,0.0410820303135539,0.00968410631385646,0.0380090898613126,0.00637786920704403,0.00478356465605838,0.0316312206542685,0.801058446102446,1.06028134574529,1.06047385120597,0.000281345745294148,0.000473851205969655,1.21428571428571,1.2334328552849,2.17879310457135,2.17899668335499,2.34165613147914,2.3619046566951,2.17708105860817,2.06,2.59126315789474
15,1.21607356841818,1.06082576484278,1.06101982459725,0.000825764842782739,0.000825764842782861,-1.22298005056365e-16,0.000231656767644524,0.000231656767644524,1.06023165676764,0.000594108075138215,0.719463997929646,3.56460487288621,0.0355368467650994,0.0087874298033142,0.0309412973035515,0.00578732576194736,0.00412189899394343,0.0251539715416041,0.785493290229442,1.06023165676764,1.06040636719669,0.000231656767644584,0.000406367196684965,1.2,1.21621597373512,2.1884238487443,2.18860943004448,2.33688888888889,2.3541138565453,2.17708105860817,2.06,2.59126315789474
16,1.20285402450577,1.0607612110407,1.06093882705753,0.000761211040698706,0.000761211040698695,1.13841228110978e-17,0.000192136241276596,0.000192136241276596,1.06019213624128,0.00056907479942211,0.747591362967835,3.96182956240347,0.0337182409632687,0.00800283785658972,0.0309565907218528,0.00527060024748777,0.00392378809893213,0.0256859904743651,0.79891223369833,1.06019213624128,1.06035127107098,0.000192136241276675,0.00035127107097499,1.1875,1.20134511150375,2.19815143107886,2.19832122225876,2.333984375,2.34875661450624,2.17708105860817,2.06,2.59126315789474
17,1.19015549062036,1.06055212632572,1.06071413053109,0.000552126325718216,0.000552126325718214,1.95156391047391e-18,0.000160332460962077,0.000160332460962077,1.06016033246096,0.000391793864756139,0.70960909941486,3.44363407388107,0.0266460507935401,0.007310550844774,0.0221710718276976,0.00481466597002343,0.00293899978785755,0.0173564058576741,0.851064602382891,1.06016033246096,1.06030572028068,0.000160332460962032,0.000305720280679989,1.17647058823529,1.18837405882187,2.20797452671825,2.20813034595104,2.33262991295173,2.34538744420819,2.17708105860817,2.06,2.59126315789474
18,1.17868579157149,1.06055196713507,1.06069963441562,0.000551967135071996,0.000551967135072057,-6.16911036144252e-17,0.00013447649096825,0.00013447649096825,1.06013447649097,0.000417490644103746,0.756368663234435,4.10456230005523,0.0266238881398022,0.00669518461204891,0.0214683152367183,0.0044093910567218,0.0030007601474206,0.0170589241799965,0.851123985653526,1.06013447649097,1.06026764172869,0.000134476490968316,0.000267641728687762,1.16666666666667,1.17696252300642,2.21789252198802,2.21803588456377,2.33258258258258,2.34366686035376,2.17708105860817,2.06,2.59126315789474
19,1.16792015535237,1.06048038917626,1.06061468888398,0.000480389176256368,0.00048038917625647,-1.01372903127395e-16,0.000113268097877635,0.000113268097877635,1.06011326809788,0.000367121078378733,0.764215965979243,4.24116927235186,0.0263681186971731,0.00614459377224226,0.0227881962723065,0.00404677666060981,0.00306911311263364,0.0187414196116967,0.808723375554948,1.06011326809788,1.06023549493381,0.000113268097877706,0.000235494933807923,1.15789473684211,1.16684657038405,2.22790529898368,2.22803748094652,2.33365086925458,2.3433318114108,2.17708105860817,2.06,2.59126315789474
20,1.15834980395693,1.06036297783093,1.06048546136359,0.000362977830930644,0.000362977830930721,-7.69783542464708e-17,9.57357049959512e-05,9.57357049959512e-05,1.060095735705,0.000267242125934693,0.736249167750843,3.7914572305703,0.023260038881122,0.00564906201641627,0.0210518108538703,0.00372042370410902,0.00268800378588204,0.0173313871497613,0.805469093442598,1.060095735705,1.06020811603536,9.57357049959917e-05,0.000208116035364636,1.15,1.157818415908,2.2380130946977,2.23813518060206,2.33568181818182,2.34417546091824,2.17708105860817,2.06,2.59126315789474
21,1.15006154762162,1.06027146099518,1.06038369860346,0.000271460995175499,0.000271460995175506,-7.10152422978005e-18,8.11425829192189e-05,8.11425829192189e-05,1.06008114258292,0.00019031841225628,0.701089348520363,3.34548131707553,0.0186122205963431,0.00520072376114514,0.0150170912043311,0.00342515198156068,0.00207521073931875,0.0115919392227705,0.816850074326826,1.06008114258292,1.06018461258326,8.11425829192469e-05,0.000184612583262078,1.14285714285714,1.14971229210377,2.24821640674574,2.24832932606119,2.3385518590998,2.34603304937352,2.17708105860817,2.06,2.59126315789474
22,1.14328121081757,1.06030706646337,1.06041078414381,0.000307066463367756,0.0003070664633678,-4.43438688546571e-17,6.8922674671098e-05,6.8922674671098e-05,1.06006892267467,0.000238143788696658,0.77554476670885,4.45523138550687,0.0212780854145375,0.00479314352908047,0.0193718611437072,0.00315672314288038,0.00250401793225584,0.0162151380008268,0.795311185058569,1.06006892267467,1.06016429106678,6.8922674671068e-05,0.000164291066782285,1.13636363636364,1.14239437039736,2.25851592898737,2.25862048424294,2.34216013344454,2.34877180974756,2.17708105860817,2.06,2.59126315789474
23,1.1365667622676,1.0602859877659,1.06038133873403,0.000285987765899831,0.000285987765899923,-9.16692936836494e-17,5.86358571241743e-05,5.86358571241743e-05,1.06005863585712,0.000227351908775657,0.794970750095961,4.87735286778855,0.020364674232971,0.00442100505632578,0.0179481738281504,0.00291163594234619,0.00240790078482773,0.0150365378858042,0.80174497563931,1.06005863585712,1.06014660604056,5.86358571241785e-05,0.000146606040563713,1.1304347826087,1.13575544371811,2.26891250677351,2.26900939559306,2.34642356241234,2.35228364538539,2.17708105860817,2.06,2.59126315789474
24,1.12997546357684,1.06016162592422,1.06024889322128,0.000161625924218534,0.000161625924218565,-3.14418630020796e-17,4.99362164948017e-05,4.99362164948017e-05,1.06004993621649,0.000111689707723732,0.691038323609007,3.23664737866872,0.0145991569374135,0.00407987812296731,0.0127162618803775,0.00268697267518985,0.001616947219045,0.0100292892051876,0.831516524707822,1.06004993621649,1.06013112379622,4.99362164947392e-05,0.000131123796224264,1.125,1.12970552809278,2.27940710535066,2.27949693790416,2.35127314814815,2.3564797278434,2.17708105860817,2.06,2.59126315789474
25,1.12461628833379,1.06019038177225,1.06027091415545,0.000190381772249726,0.000190381772249825,-9.90960785651751e-17,4.25492022204228e-05,4.25492022204228e-05,1.06004254920222,0.000147832570029303,0.776505903282534,4.47439111228145,0.0165699670988666,0.00376604134427751,0.0135637823369525,0.00248028246940601,0.00195007440177743,0.0110834998675465,0.79008286593623,1.06004254920222,1.06011749601572,4.25492022204654e-05,0.000117496015717755,1.12,1.1241698218176,2.2900007872527,2.29008410022212,2.3566511627907,2.36128645309026,2.17708105860817,2.06,2.59126315789474
26,1.11955753847759,1.06017272634987,1.06024695736503,0.000172726349870311,0.000172726349870387,-7.5433366150679e-17,3.62549415369283e-05,3.62549415369283e-05,1.06003625494154,0.000136471408333383,0.790101848593746,4.76421537445805,0.0157587180163279,0.00347634585625617,0.0139241097507763,0.00228949151022093,0.00186205869982055,0.0116346182405554,0.794584403614006,1.06003625494154,1.06010544039209,3.62549415369173e-05,0.000105440392090816,1.11538461538462,1.11908564066651,2.30069469593938,2.30077196380238,2.36250898634076,2.36664237438923,2.17708105860817,2.06,2.59126315789474
27,1.11499755596257,1.06011203012238,1.06018063702968,0.000112030122376483,0.000112030122376475,8.49743452685514e-18,3.08758957127622e-05,3.08758957127622e-05,1.06003087589571,8.11542266637208e-05,0.72439648321545,3.62840072458778,0.0119125976226426,0.00320810929327344,0.0101278235189948,0.00211283321467919,0.00132308836531506,0.0080149903043156,0.846141113138913,1.06003087589571,1.06009472618973,3.0875895712823e-05,9.47261897319418e-05,1.11111111111111,1.11440006521964,2.31149004384542,2.31156168807205,2.36880542514345,2.37249584782862,2.17708105860817,2.06,2.59126315789474
28,1.11032766501847,1.06009883512836,1.06016162116572,9.88351283599531e-05,9.88351283599379e-05,1.52059354691092e-17,2.62676197381181e-05,2.62676197381181e-05,1.06002626761974,7.2567508621835e-05,0.734227898784604,3.76262216924547,0.0112637512544906,0.00295903248478947,0.00940019676259635,0.00194879336881901,0.00127235954689991,0.00745140339377734,0.820332182027952,1.06002626761974,1.06008516335664,2.62676197380074e-05,8.51633566418819e-05,1.10714285714286,1.11006811479551,2.32238810359018,2.32245450019923,2.37550539083558,2.37880320488739,2.17708105860817,2.06,2.59126315789474
29,1.10616084930433,1.06009279205452,1.06015037712608,9.27920545203964e-05,9.27920545205596e-05,-1.63199532013381e-16,2.23117695353227e-05,2.23117695353227e-05,1.06002231176954,7.04802849850737e-05,0.759550861863734,4.15888369470172,0.0109626178795105,0.00272713338723544,0.00764196535929682,0.00179606661577677,0.00127375054943765,0.00584589874352005,0.77758585715536,1.06002231176954,1.06007659422465,2.23117695352659e-05,7.65942246510054e-05,1.10344827586207,1.10605131564119,2.33339020148303,2.33345168729712,2.38257885275372,2.38552731961253,2.17708105860817,2.06,2.59126315789474
30,1.1025489737513,1.06009524192816,1.06014830909294,9.52419281619044e-05,9.52419281619249e-05,-2.05591836957564e-17,1.89107565424101e-05,1.89107565424101e-05,1.06001891075654,7.63311716194942e-05,0.801445047287753,5.03638910206001,0.0118950261536453,0.00251069422951834,0.0104002560081811,0.00165352164627067,0.001433481148894,0.00874673436191042,0.754263588542281,1.06001891075654,1.0600688871181,1.89107565424784e-05,6.88871180969386e-05,1.1,1.10231656767645,2.34449771271816,2.34455459057726,2.39,2.39263647464129,2.17708105860817,2.06,2.59126315789474
31,1.09882398131635,1.06006376567108,1.06011221594063,6.37656710769097e-05,6.37656710769486e-05,-3.89499630465417e-17,1.59836233106895e-05,1.59836233106895e-05,1.06001598362331,4.77820477662202e-05,0.749338114995902,3.9894378037716,0.0100077483349481,0.00230821888842815,0.00967730179778728,0.00152017312641014,0.00121242336556511,0.00815712867137714,0.692300394098071,1.06001598362331,1.06006193138572,1.5983623310678e-05,6.19313857170845e-05,1.09677419354839,1.09883523971213,2.35571205782761,2.35576460096261,2.39774656582806,2.40010345593876,2.17708105860817,2.06,2.59126315789474
32,1.09522197619278,1.06003184341153,1.06007583107751,3.18434115302857e-05,3.18434115303145e-05,-2.88465540516925e-17,1.34628335150556e-05,1.34628335150556e-05,1.06001346283352,1.83805780152301e-05,0.577217613689055,2.36528302119126,0.00612602959857995,0.0021183982561561,0.00438320900767612,0.00139515888904088,0.000661193231929257,0.00341773689528866,0.776622099332266,1.06001346283352,1.06005563350497,1.34628335151099e-05,5.56335049732848e-05,1.09375,1.09558244122844,2.36703470008274,2.3670831558062,2.40579927884615,2.40790482429614,2.17708105860817,2.06,2.59126315789474
33,1.0926532113533,1.06005835772269,1.06009910128973,5.83577226871412e-05,5.8357722687146e-05,-4.73660824104605e-18,1.12917533899928e-05,1.12917533899928e-05,1.06001129175339,4.70659692971484e-05,0.806507984375461,5.16817191020662,0.00921492209760473,0.00194008190462781,0.00799729224212789,0.00127772127211825,0.00110885380941588,0.00671957097000964,0.760748391289541,1.06001129175339,1.06004991400233,1.12917533900969e-05,4.99140023346722e-05,1.09090909090909,1.09253643183883,2.37846714361865,2.3785117364568,2.41414141414141,2.41602032468347,2.17708105860817,2.06,2.59126315789474
34,1.08966495007404,1.06003699474012,1.06007402968429,3.69947401221982e-05,3.69947401221851e-05,1.30375311241382e-17,9.42266069933237e-06,9.42266069933237e-06,1.0600094226607,2.75720794228658e-05,0.745297286365354,3.92614584167499,0.00722113624579936,0.00177225475024824,0.00659112918269972,0.00116719175030871,0.000850711928228522,0.00542393743239101,0.746234353256193,1.0600094226607,1.06004470500002,9.42266069925424e-06,4.47050000205174e-05,1.08823529411765,1.08967813903723,2.39001093211605,2.39005186648061,2.42275842375785,2.42443240402863,2.17708105860817,2.06,2.59126315789474
35,1.08705996356521,1.06004106747053,1.06007484109064,4.10674705257907e-05,4.10674705257577e-05,3.3088495051542e-17,7.81515959150622e-06,7.81515959150622e-06,1.06000781515959,3.32523109342845e-05,0.80969951420314,5.25484733164301,0.00715360965954186,0.00161401771897608,0.00474502366202911,0.001062978201174,0.000846702605587568,0.00380889021613066,0.776625555013631,1.06000781515959,1.06003994824778,7.81515959147328e-06,3.99482477848601e-05,1.08571428571429,1.0869907617809,2.40166764791777,2.4017051103962,2.43163763066202,2.43312581495432,2.17708105860817,2.06,2.59126315789474
36,1.08442993097021,1.06002202618795,1.06005253606893,2.20261879497752e-05,2.20261879497249e-05,5.02426062993361e-17,6.43491021234788e-06,6.43491021234788e-06,1.06000643491021,1.55912777374273e-05,0.707851843132322,3.42292079033354,0.00498041601738695,0.0014645716338857,0.00430161366546566,0.000964554293657893,0.000560264218416378,0.00333705937180777,0.771486321284747,1.06000643491021,1.06003559353324,6.43491021223852e-06,3.55935332412294e-05,1.08333333333333,1.08445944262049,2.41343891148794,2.41347307281591,2.44076797385621,2.44208728816813,2.17708105860817,2.06,2.59126315789474
37,1.08201951150442,1.0600303642578,1.06005785069186,3.03642577998975e-05,3.03642577999477e-05,-5.01680673999777e-17,5.25260421859127e-06,5.25260421859127e-06,1.06000525260422,2.51116535813062e-05,0.827013581125339,5.78080063455477,0.00731430595315653,0.00132320371555696,0.00705894177585867,0.000871450597358869,0.000931636299090071,0.0061874911784998,0.612329095440668,1.06000525260422,1.06003159738981,5.25260421868623e-06,3.15973898148414e-05,1.08108108108108,1.08207099495305,2.42532638114487,2.42535739791215,2.45013979496738,2.45130526006787,2.17708105860817,2.06,2.59126315789474
38,1.07985322970964,1.06001875040575,1.06004354350488,1.87504057522769e-05,1.87504057522901e-05,-1.31459513413867e-17,4.24313373943274e-06,4.24313373943274e-06,1.06000424313374,1.45072720128442e-05,0.773704430960515,4.41899947155181,0.00518555296294199,0.00118927621398237,0.00483664291139058,0.000783247095601898,0.000617593733660465,0.00405339581578868,0.748593677083456,1.06000424313374,1.06002792204035,4.24313373947882e-06,2.79220403485159e-05,1.07894736842105,1.07981367489285,2.43733175301467,2.43735976914675,2.45974465867639,2.46076964504649,2.17708105860817,2.06,2.59126315789474
39,1.07776338552308,1.06001561062348,1.0600377953421,1.56106234787678e-05,1.5610623478926e-05,-1.58137663120589e-16,3.3849135231237e-06,3.3849135231237e-06,1.06000338491352,1.22257099556441e-05,0.783166026153436,4.6118234253624,0.00407004252305439,0.00106221678941161,0.00292839311695609,0.000699566850345285,0.000465731138461282,0.00244428174436294,0.792025473557939,1.06000338491352,1.06002453452854,3.38491352303016e-06,2.4534528535014e-05,1.07692307692308,1.0776769894805,2.44945676116583,2.44948190921552,2.46957520091848,2.47047164420816,2.17708105860817,2.06,2.59126315789474
40,1.0757613250468,1.0600129894943,1.06003267491374,1.29894942990649e-05,1.29894942991306e-05,-6.5700957586727e-17,2.65932513877642e-06,2.65932513877642e-06,1.06000265932514,1.03301691602885e-05,0.795271080032126,4.88450776840379,0.00353506407238375,0.000941510336069378,0.00215075367656706,0.000620070617351503,0.000404199525236419,0.00153068305921555,0.783321500008284,1.06000265932514,1.06002140600098,2.65932513876521e-06,2.14060009822159e-05,1.075,1.075651534659,2.46170317789354,2.46172558017117,2.479625,2.48040358391751,2.17708105860817,2.06,2.59126315789474
41,1.07381926785105,1.06001796039762,1.06003521203194,1.79603976191434e-05,1.79603976192716e-05,-1.28227235687145e-16,2.05025900050818e-06,2.05025900050818e-06,1.060002050259,1.59101386186352e-05,0.885845567342959,8.76006280898741,0.00481844818831123,0.000826692002402381,0.00322697135165995,0.000544452249381807,0.000603569755228638,0.00271880113131116,0.713721855404391,1.060002050259,1.06001851111081,2.05025900057443e-06,1.85111108110814e-05,1.07317073170732,1.07372885776857,2.47407281413016,2.4740925836959,2.48988846672386,2.49055877892808,2.17708105860817,2.06,2.59126315789474
42,1.07200078582651,1.06001224757031,1.06002723324313,1.22475703059344e-05,1.22475703059827e-05,-4.82842661252841e-17,1.54373522795184e-06,1.54373522795184e-06,1.06000154373523,1.07038350779825e-05,0.873955797812089,7.93372469849242,0.00374329373592431,0.000717341208433812,0.0028645366318979,0.000472434756077335,0.000451431316004882,0.00239210187582056,0.807627792781232,1.06000154373523,1.06001582751984,1.54373522787132e-06,1.58275198447466e-05,1.07142857142857,1.07190134034213,2.48656751996323,2.48658476150123,2.50036075036075,2.50093141586752,2.17708105860817,2.06,2.59126315789474
43,1.07002619456888,1.06000547193676,1.06001799784005,5.4719367608147e-06,5.47193676076456e-06,5.01367271809293e-17,1.12758837685274e-06,1.12758837685274e-06,1.06000112758838,4.34434838396196e-06,0.793932491156046,4.85277861420287,0.00267540445410011,0.000613076497905642,0.00248654414103261,0.000403766913624234,0.000331166344371761,0.00208277722740838,0.624942054253116,1.06000112758838,1.06001333548122,1.12758837689242e-06,1.33354812170694e-05,1.06976744186047,1.07016209779236,2.49918918524681,2.49920399583762,2.51103765789163,2.51151645366688,2.17708105860817,2.06,2.59126315789474
44,1.0684612173735,1.06000353628376,1.06001410838512,3.53628375915349e-06,3.53628375926342e-06,-1.09927512378189e-16,7.91204173520258e-07,7.91204173520258e-07,1.06000079120417,2.74507958563323e-06,0.776261118335805,4.46949583622608,0.00210020438975237,0.000513551092401479,0.00184615779085323,0.000338220336737183,0.000259317296887063,0.00150793745411605,0.608365520631044,1.06000079120417,1.0600110174879,7.91204173511417e-07,1.10174878957814e-05,1.06818181818182,1.06850489321934,2.51193974029489,2.51195221010004,2.52191558441558,2.52230953816032,2.17708105860817,2.06,2.59126315789474
45,1.06708088921937,1.06000858669823,1.06001742707638,8.58669823200486e-06,8.58669823213465e-06,-1.29785776310093e-16,5.25298792844726e-07,5.25298792844726e-07,1.06000052529879,8.06139943916014e-06,0.938824123236706,16.3463125157857,0.00370765032326449,0.000418449038253057,0.00352388052198316,0.000275586941045112,0.000485597247479305,0.00324829358093805,0.686944056994796,1.06000052529879,1.0600088579755,5.25298792908302e-07,8.85797550265188e-06,1.06666666666667,1.06692406307516,2.52482115664826,2.52483136951869,2.53299145299145,2.53330692858956,2.17708105860817,2.06,2.59126315789474
46,1.06547388390948,1.06000430712381,1.06001114409479,4.30712381249698e-06,4.30712381258635e-06,-8.93645170341704e-17,3.2173309807503e-07,3.2173309807503e-07,1.0600003217331,3.98539071442195e-06,0.925302101336968,13.3872574449662,0.00213859176707922,0.000327481856024132,0.00146676565697698,0.000215676736470088,0.000272946015030625,0.00125108892050689,0.682403622906074,1.0600003217331,1.06000684307006,3.2173309816308e-07,6.8430700621569e-06,1.06521739130435,1.06541445282692,2.5378354479083,2.53784348192652,2.54426266248319,2.54450543415275,2.17708105860817,2.06,2.59126315789474
47,1.06381003913984,1.06000171217085,1.06000647257956,1.71217084754538e-06,1.71217084759249e-06,-4.71051962627062e-17,1.73355735619649e-07,1.73355735619649e-07,1.06000017335574,1.53881511192573e-06,0.898750912697657,9.87663224078129,0.00104715866086871,0.000240385617719841,0.000712989033606365,0.000158315902302511,0.000146833094480788,0.000603431914470199,0.151613010419741,1.06000017335574,1.06000496037308,1.73355735544334e-07,4.96037308339581e-06,1.06382978723404,1.0639713610848,2.55098467063223,2.55099059859672,2.55572704222247,2.55590235906356,2.17708105860817,2.06,2.59126315789474
48,1.06255458664931,1.06000116427762,1.06000435605559,1.16427762253402e-06,1.16427762243607e-06,9.79443255151461e-17,7.38701427437892e-08,7.38701427437892e-08,1.06000007387014,1.09040747979023e-06,0.936552810674989,15.7611394710877,0.00109272751147563,0.000156918389344896,0.000905543412494048,0.000103345102891917,0.000144573253850687,0.00080219830960213,0.50622989343825,1.06000007387014,1.06000319877781,7.38701426694632e-08,3.19877780508016e-06,1.0625,1.06259049092486,2.56427092528627,2.56427481514529,2.5673828125,2.56749545484918,2.17708105860817,2.06,2.59126315789474
